id,description
675174,"En un piso tranquilo fresco  y con bastante luminosidad.<br />Tiene un gran salón amplio y acogedor con comedor. El baño dispone de ducha y la cocina , frigorífico, lavadora, microondas y diversos utensilios. deben dejarlos limpios y en su sitio.tratar las cosas bien y cuidar de ellas.los huespeden no deben hacer ruido pasadas las 22 horas y asegurarse se la seguridad de la casa cerrar con llave al entrar y al salir de casa,no tirar las puertas cerrar lo mas despacio posible respetar el descanso .<br /><br /><b>The space</b><br />ALQUILO HABITACION AMUEBLADA CON WIFI PARA PERSONA SOLA CHICO O CHICA ESTUDIANTE O QUE TRABAJE AMBIENTE AGRADABLE Y FAMILIAR ZONA BIEN COMUNICADA COMERCIOS FARMACIAS BANCOS Y COLEGIOS A 5 MINUTOS DE SITIOS TURISTICOS  BUSES 50,51,74,62,96,97 METRO VIA JULIA LINEA AMARILLA (4)<br /><br /><b>Guest access</b><br />TIENE POCION  A TODO EL PISO SALON COMEDOR.COSINA GALERIA BAÑO Y MANTENER LA SEGURIDAD DE LA CASA TANTO DE ENTRADA COMO DE SALIDA Y MANTENER TODO LIMPI"
675175,<b>The space</b><br />FOR  RENT  FURNISHED  WIT  WIFI  CHICO  FOR  ONE  PERSON OR  STUDEN TOR  WORK CHICA  FRIENDLY  FAMIL Y ENVIROMENT ENTITLEND TO KITCHEN BATHROOM AND LAUNDRY SHOP PHARMACIES WELL CONNECTED BANK AND COLLEGES TO FIVE MINUTE OF BUSES TOURIST SITES YELOW METRO VIA JULIA <br />I HOPE THE PERSON WHO COMES TO LIVES IS A NICE PERSON AND WE CANT ADVISE
676775,"habitacion para 2 pax<br /><br /><b>The space</b><br />Quarto ideal com terraça para 1 pessoa e banheiro exclusivo. <br />Edificio com piscina, garagem(enquilino)quadra, sauna, etc... <br />no meio de Sâo Paulo entre Av.Paulista e Centro.Localizaçâo perfeita para os com atividades ao redor. <br />Alugo para rapazes acima de 40 anos gays(nâo relaçâo)Prefiro:Motivo zona GLS.Peço referências maximas. <br />Nâo fumantes, nâo drogas!!! <br />Alugo por mês."
677012,"ESTAMOS EN EL BARRIO DE GRACIA, LA LINEA VERDE (Nº3) DEL METRO ES LA MEJOR,  LA PARADA LESSEPS<br />, TAMBIEN LOS BUS Nº 24-27-32-V17-92-87 TIENEN PARADA AL LADO DE CASA,  PARADA DE TAXIS ,  CAFETERIAS Y RESTAURANTS  CON TERRAZA PARA DISFRUTAR DEL SOL Y<br /><br /><b>The space</b><br />SE ALQUILA HABITACION INDIVIDUAL EN DEPARTAMENTO TODO INSTALADO A 5' DE PARKE GUELL, DE GAUDÍ, <br />ESTAMOS EN EL BARRIO DE GRACIA, UNO  DE LOS MAS FAMOSOS DE BARCELONA POR SUS ENCANTADORAS CALLES Y TERRAZAS DONDE DISFRUTAR DE LAS TAPAS Y BEBIDAS TIPICAS DEL MEDITERRANEO EN UN AMBIENTE AGRADABLE,TRANQUILO, ACOGEDOR, (SI LO VES TE ACORDARAS SIEMPRE..)<br />VENTANA LUZ NATURAL, ASCENSOR, BUS Y SUBWAY EN LA PUERTA, UBICACION OPTIMA,<br />DESDE EL BALCON DE CASA  PUEDES VER LA ENTRADA AL METRO QUE TE LLEVA EN 7 MINUTOS AL CENTRO,PLAZA CATALUÑA,Y 5MIN. MAS A LAS PLAYAS DE LA BARCELONETA...<br />ESTA INCLUIDO UN DESAYUNO PARA QUE PUEDAS SALIR<br />ANIMADO A RECORRER ESTA ENCANTADORA CIUDAD....<br />BARCELONA "
679547,"<b>The space</b><br />Flatshare room in the neighborhood of Clot, 2 minutes from the subway station Clot (L1 red, L2 purple) and 5 minutes from the train station Clot that connects to the airport, beaches of Maresme and Costa Brava. <br />Price includes: sheets, towels and free coffee and tea.<br />In 10 minutes metro will take you to the city center. Very close to shopping center Glories, where you will find nice shops, restaurants and cinemas. It is also close to the Pompeu Fabra University. 10 minutes walk from Sagrada Familia. 20 minutes walk from beaches of Barcelona.<br />It is a single or double bed room , comfortable, bright and fully furnished. Common areas: living-dining room, fully equipped kitchen (fridge, freezer, oven, microwave, toaster, coffee machine, dishwasher, juicer), bathroom, balcony. Air conditioning and heating. Apartment very cozy and the neighborhood is very calm. Apartment has two rooms, one is mine and the other is for you! The room is in the back side, it "
679965,"Quiet and bright room in a modern and stylish flat The terrace is perfect for relaxing or enjoying breakfast while listening to the sound of birds. And in the best district of Barcelona: Poblenou!!!<br /><br /><b>The space</b><br />Nice and cozy apartment, modern decor and plenty of natural light. It has a very nice terrace ideal for breakfast, reading a book or relaxing with the views ... <br /><br />The situation can't be better. At one minute walking to metro station Poblenou. Very cool area, at 10 minutes walking to the beach, at 5 minutes to La Rambla del Poblenou, a boulevard full of terraces, bars and restaurants and well connected to the center by bus and metro. At two metro stations to Forum area and situated in 22@ district. <br /><br />The room I rent is individual and has a large window overlooking a quiet passage.<br /><br />The apartment is fitted with air conditioning and heating. there is WI-FI and hosts can make use of the fridge. There are bath towels and the kitchen "
680808,"<b>The space</b><br />Room to rent in fantastic sunny Penthouse! <br />20m terrace with great views of Sagrada Familia! <br />Calm, lift, wifi .."
682808,"Spectacular tower in the center of Barcelona. With the equivalent of a luxury hotel and the privacy and comfort of a private home service. Huge living room, private garden and terrace, 4 bedrooms, 5 bathrooms, home cinema, games room ...<br /><br /><b>The space</b><br />Spectacular townhouse located in the centric and exclusive street of “Passatge de Permanyer” in Barcelona. Built in 1864, this passage has become historical heritage of our city, and is considered as one of the loveliest streets in Barcelona. It is a small private street, where you can find English styled townhouses at both sides. Its privacy offers the guest the tranquillity of a country house and the benefits of being located in the city centre, only at 50 metres of the famous “Passeig de Gràcia” Street, Barcelona’s main commercial Street where you will find two it’s most emblematic constructions, “La Perdrera” and la “Casa Batlló” both designed by Antoni Gaudi.<br /><br />For all those who desire to avoid big, impers"
682871,"Apartment very comfortable and quiet, well connected by public transport to the city center and 15 minutes walk from Diagonal and Rambla Catalunya. Perfect for families, children and groups of friends.<br /><br /><b>The space</b><br />This apartment located in a residential district of Barcelona has everything you need.    <br /><br />AT A GLANCE:    <br />- Double bedroom    <br />- Single bedroom    <br />- Living room of 25m2, with three sofas, one of them is a double sofa bed.    <br />- Dining area with a large table on which lengthen your meals with family and friends   <br />- Big modern bathroom with a large shower    <br />- Fully equipped kitchen    <br />- Small office     <br /><br />As regards the aspects of equipment:    <br />- Wifi    <br />- TV   <br />- Air conditioning and heating system    <br />- Elevator    <br />- Set of commodities in bathroom and kitchen<br />_ Nespresso machine    <br />- Washing machine and dryer    <br />- Cutlery and crockery    <br />- Bed"
683195,"The appartment, touristic unit with register number HUTB002369, is a penthouse with terrace and phantastic wiews over Gracia neigbourhood, Tibidabo mountain and spectacular sunset.<br /><br /><b>The space</b><br />Penthouse loft very sunny, 40sqm + 9sqm terrace, main wiews to Tibidabo mountain and falling sun. Able for 3 persons, 1 double bedroom + 1 sofa-bed.<br /><br />Equipement: lift, 1 bathroom, kitchen vitroceramic, oven, dishwasher, washing machine, air conditioned-heating, tv,wifi,<br />cleaning service, bed and bath linen included.<br /><br />Located in Gracia neighborhood, well known by his small squares, his friendly ambience, commercial activity, all kind of restaurants and bars, cinemas and theaters.<br /><br />Located in the center of the city, near Diagonal Avenue, paseo de Gracia and main Gaudi's works like Guell park, Sgda.Familia, Mila house, Batllo house, Vicens House.<br /><br />Located near underground stations: L3: Diagonal-Fontana-Lesseps, L4: Verdaguer-Joanich, "
