id,description
1659302,"This studio is one of the best equipped and located studios in Brussels. Tv, wifi, sofa bed, kitchenette with fridge, microwave, small stove pots and pans.  Minutes from the Bus/Metro station and Grand Place. Note that its a small studio and is ideal for a solo tourist. It is on a top location, has good rating and  great amenities. Those who love small, cozy well-equipped spaces in top location close to shopping, on walking distance from Grand Place, metro and station will love this studio.<br /><br /><b>The space</b><br />One of the most centrally located studios in the  Centre  of Brussels with private shower and toilet at a great price on  top location<br />The perfect location if you want to discover the best of Brussels, including the Grand Place, which is just a few minutes by walk <br />Our calendar is always up to date. You can use 'INSTANT BOOKING' to book.<br /><br /><b>Guest access</b><br />washing machine and dryer available for use <br />situated in common areas under the "
1696751,"Que vous soyez à la recherche d'un logement pour travailler ou visiter Bruxelles en famille ou entre amis, vous avez choisi le bon endroit. <br />Profitez de la tranquillité des lieux et évadez-vous dès que vous le souhaitez vers la ville.<br /><br /><b>The space</b><br />Une maison typiquement bruxelloise rénovée de fond en comble en deux spacieux appartements par une architecte ayant su préserver les charmes du siècle dernier : cheminées en marbre, moulures et hauts plafonds. <br />Bref un duplex et un triplex à la fois modernes et pleins d'âme.<br /><br /><b>Guest access</b><br />Les voyageurs auront accès par le hall commun au deuxième étage comprenant le living, la cuisine et le vestiaire (avec WC séparé), au troisième comprenant deux chambres (twin beds), la salle de bains et la buanderie et au quatrième étage comprenant la chambre parentale. <br />Ils pourront prendre un verre par beau temps sur la terrasse."
1702608,Chambre lit double avec salle de bain privative.<br />Accès direct vers le centre ville en bus.
1743213,"Dernier étage d'une arrière-maison ( atelier d'artiste), studio de 90m2 intime, très calme, doté d'un jardin sur son toit (90m2). Pas loin de la gare du midi, dans le quartier en éveil du parvis de Saint Gilles. Marché et ambiance garantis.<br /><br /><b>The space</b><br />Le logement - totalement autonome -  est situé au deuxième d'un atelier-galerie d'art (qui fut une ancienne synagogue). Vue imprenable sur Bruxelles Midi à partir du jardin en terrasse, ainsi que des jardins de l'îlot à l'entour. Assez confortable, il comprend - cuisine, sdDouche, wc et connection wi-fi - en plus de nombreuses petites gâteries improvisées qu'offre la vie d'artiste en perpétuel mouvement. Nombreux restaurants pas chers et bons. Marché du Parvis presque tous les jours. Très bien desservi par les transports en commun.<br /><br /><b>Guest access</b><br />ACCES des voyageurs: A tout, le logement étant strictement autonome et privatif. Literie d'appoint pour ceux qui vous accompagnent, éventuellement. Autr"
1748384,"A large room very clear on 3d floor including a little kitchen side and a private shower<br />1 bed<br />very agreable neighbourghood<br /><br /><b>The space</b><br />large room (7mx5) with little kitchen and frigo and a shower. <br />Room with 2 windows, very clear and calm in a big typical belgian house with a huge garden, 2 cats and a turtle. <br />One person bed; <br />ULB and VUB area. <br />Very calm and safe area. <br />Near public transport and Eterbeek station. <br />Direct bus to the central station<br /><br /><b>Guest access</b><br />your room"
1748386,"<b>The space</b><br />The apartment consists of a large room ""bedroom / living room - dining room."" with a separable double bed 180 cm and a ""L"" sofa convertible into a double bed. This room is also equipped with a TV with DVD player and cable, a wardrobe, a table,....<br />The studio also has a fully equipped kitchen, a bathroom (bath-shower), a separate toilet and a small hall to conduce to these different parts.<br /><br /><b>Other things to note</b><br />Bed linen and towels are provided and a cleaning at the end of the stay is included. Possibility to organize cleanings during your stay. Documents on Brussels and other Belgian cities are at your disposal, as well as if you want board games or other DVDs."
1770977,"Spacious and cosy duplex 2-bedroom penthouse apartment (65 m²) in a beautiful Belle Epoque residence located in the very sought-after Montgomery neighbourhood. <br /><br />There are two parking spots for Airbnb guests in front of the residence. You can park there for free (availability is not guaranteed though).<br /><br /><b>The space</b><br />This luminous and spacious duplex apartment is located on the 3rd and 4th floors of a superb Belle Epoque town house in the much sought-after Montgomery neighbourhood, two metro stops away from Schuman station. <br /><br />EQUIPMENT:<br /><br />The apartment is rented fully-furnished and ready to live with :<br />- Free high-speed Internet connection (Wi-Fi)<br />- Smart TV with Amazon Prime Video (subscription included), YouTube, etc. (please note that there are no traditional TV channels, except those available through their apps)<br />- Bedlinen and towels included<br />- Fully-equipped kitchen with microwave, refrigerator, coffee machine, el"
1790253,"5 STARS on 31 COMMENTS that make the difference,The best staying experience in brussels you may have , great  location ,a 150sqm renovated apartment in a old townhouse  , very modern and new equipment . Complimentary Fruit basquet, water ,nespresso! 5* service .<br /><br /><b>The space</b><br />Bright Duplex in the Hype area of brussels near train , duplex au calme à 2 pas des commerces et restaurants . Situé dans le quartier huppé de Bruxelles à 20 min à pied de la grande place lieu historique. Métro et Thalys ( 3 stations) à proximité . <br /><br /><br />Bright Duplex in the very Hype area of Brussels , in shopping area ( Gucci , Vuitton , Ralph Lauren , Abercrombie ,...) near train station . The duplex is bright and calm , very classy bulding , full equiped and safe . 2 large bedroom and bathroom .<br /><br />Lumineux Duplex au calme à 2 pas des commerces et restaurants . L appartement ce trouve au premier étage d'une superbe maison bourgeoise bruxelloise . Très grand espace salon s"
1790914,"Big duplex-typical brussels house - (4-5 pers) - 3 bedrooms- with 150m2 garden - 15 min city centre of Brussels. In front of <br /><br />big urban park...<br /><br /><b>The space</b><br />Duplex (150m2) (4-5pers max) 3 bedrooms,with 150m2 garden, near historical city centre of Brussels and E.U. (15 min bus/tram). Just in front of a big urban Park shopping, mode, festivals..., shopping, sports centre, swimming pool,cultural activities, museums, PUBLIC transport 2 min, bus/tram/metro, a lot of things to do and to see in Brussels...<br />also; Bruges(1h), Antwerp(40min), North Sea (1hour)<br />Paris 1h22 by train thalys TGV,<br /> and London 2h with eurostar TGV"
1804342,"Spacious and cozy apartment, close to the Châtelain Place in the center of Brussels!<br /><br /><b>The space</b><br />The kitchen is fully equipped (with a dishwasher) and convivial thanks to its large dining table.  The rooms are adjoining: by crossing the kitchen/dining room, you can access the living room, cozy and neatly decorated, and a quiet bedroom (in the back of the building).  From the bathroom, a little stairs will take you to a big bathroom (bath, shower, washing machine and dryer). Need a breath of fresh air? A little balcony is accessible through the dining room.<br /><br /><b>Guest access</b><br />The apartment is located in the first floor of a 19th century house recognized as the architectural heritage of Brussels (eclectic style).<br /><br /><b>Other things to note</b><br />The tourist tax on tourist accommodation has been in application since 1 February 2017. It is € 4 per room per night.<br />Airbnb does not collect this fee automatically, but we must collect it bef"
1805616,"Bel Immeuble situé à 200 du métro Merode.<br />dans le quartier Européen; à deux arrêts du métro <br />Sécurisé et endroit recherché.<br /><br />Près du Parc  Cinquantenaire , métro, taxi; bus, tout est approximité <br />décorer avec goût .<br /><br />Nous vivons au rez DE chaussée nous louons une grande ET belle chambre avec balcon et salle de bain privée attenante . Salle de gym juste en face <br /><br />Accès à la cuisine jusque 20:00pm ! ,  pas d'accès au salon et aux parties privatives accès à la terrasse à une véranda et au jardin .<br /><br /><b>The space</b><br />Belle ET grande chambre avec lit double salle DE bain privative accès direct depuis votre chambre <br /><br />Chauffage wifi  draps fournis serviette de bain fournie . il y a une machine à laver vous pouvez faire une lessive par semaine les suppléments de lessive sont facturé sept euros. Et sur demande à nous le demandant préalablement Les Lessive doit se faire avant 20 heures le soir pas de mise en route de machine la"
